2024-10-05 12:12:27 | Felipe Barbosa | AlphaTauri | 110.103
2024-10-05 14:14:34 | Pedro Oliveira | Williams | 217.755
2024-10-05 15:55:36 | Gabriel Souza | Aston Martin | 217.76
2024-10-05 14:38:02 | Carlos Andrade | Alpine | 217.765
2024-10-05 15:18:39 | Fernando Silva | Aston Martin | 217.765
2024-10-05 18:04:29 | Marcos Costa | Williams | 217.765
2024-10-05 15:55:03 | Carlos Andrade | Williams | 217.766
2024-10-05 17:00:58 | Pedro Oliveira | AlphaTauri | 217.768
2024-10-05 12:39:34 | Marcos Costa | AlphaTauri | 217.769
2024-10-05 15:26:48 | José Ferreira | Haas | 217.771
2024-10-05 12:02:48 | Carlos Andrade | Red Bull Racing | 217.78
2024-10-05 11:10:47 | Fernando Silva | Williams | 217.78
2024-10-05 18:23:53 | Marcos Costa | Ferrari | 217.78
2024-10-05 11:42:05 | Gabriel Souza | Red Bull Racing | 217.782
2024-10-05 13:24:19 | José Ferreira | Haas | 217.794
2024-10-05 15:36:48 | Lucas Silva | Ferrari | 217.794
2024-10-05 18:43:59 | Marcos Costa | AlphaTauri | 217.796
2024-10-05 14:16:54 | Pedro Oliveira | Red Bull Racing | 217.799
2024-10-05 16:46:01 | Thiago Mendes | Alpine | 217.799
2024-10-05 18:06:24 | José Ferreira | Red Bull Racing | 217.802
2024-10-05 13:41:31 | Lucas Silva | Alfa Romeo | 217.802
2024-10-05 15:23:20 | Thiago Mendes | Alfa Romeo | 217.802
2024-10-05 14:27:03 | Felipe Barbosa | Ferrari | 217.805
2024-10-05 16:51:25 | Thiago Mendes | Mercedes | 217.81
2024-10-05 11:42:02 | Rafael Rocha | Alfa Romeo | 217.811
2024-10-05 16:27:58 | Rafael Rocha | AlphaTauri | 217.815
2024-10-05 12:55:39 | Gabriel Souza | Williams | 217.82
2024-10-05 14:57:36 | Carlos Andrade | Williams | 217.821
2024-10-05 10:10:54 | Leonardo Almeida | Williams | 217.823
2024-10-05 13:17:42 | Rafael Rocha | McLaren | 217.824
2024-10-05 18:22:32 | Thiago Mendes | Haas | 217.824
2024-10-05 10:01:26 | Pedro Oliveira | Aston Martin | 217.825
2024-10-05 16:30:18 | Gabriel Souza | Alpine | 217.831
2024-10-05 17:51:05 | Fernando Silva | McLaren | 217.833
2024-10-05 12:08:38 | Marcos Costa | Ferrari | 217.837
2024-10-05 11:14:32 | Felipe Barbosa | Williams | 217.838
2024-10-05 18:33:40 | Felipe Barbosa | McLaren | 217.839
2024-10-05 13:40:13 | Lucas Silva | Williams | 217.841
2024-10-05 13:10:27 | Felipe Barbosa | Williams | 217.843
2024-10-05 12:11:03 | Pedro Oliveira | Haas | 217.843
2024-10-05 15:50:17 | Lucas Silva | Alpine | 217.845
2024-10-05 12:17:55 | Vinícius Pereira | Mercedes | 217.845
2024-10-05 14:22:10 | Fernando Silva | McLaren | 217.848
2024-10-05 17:31:22 | Marcos Costa | McLaren | 217.851
2024-10-05 11:25:49 | Felipe Barbosa | Red Bull Racing | 217.855
2024-10-05 18:48:32 | Thiago Mendes | Aston Martin | 217.855
2024-10-05 13:28:58 | Rafael Rocha | Haas | 217.859
2024-10-05 14:16:10 | Carlos Andrade | McLaren | 217.866
2024-10-05 11:59:46 | José Ferreira | McLaren | 217.867
2024-10-05 17:21:48 | Vinícius Pereira | Alpine | 217.867
2024-10-05 15:57:46 | Carlos Andrade | AlphaTauri | 217.868
2024-10-05 17:57:23 | Marcos Costa | Ferrari | 217.871
2024-10-05 13:36:18 | Gabriel Souza | Alpine | 217.872
2024-10-05 14:46:08 | Rafael Rocha | Mercedes | 217.873
2024-10-05 15:16:32 | Thiago Mendes | Alpine | 217.873
2024-10-05 16:11:40 | Fernando Silva | Ferrari | 217.874
2024-10-05 10:56:15 | Thiago Mendes | Red Bull Racing | 217.876
2024-10-05 10:56:36 | Vinícius Pereira | Alfa Romeo | 217.876
2024-10-05 10:43:29 | Lucas Silva | McLaren | 217.88
2024-10-05 12:13:45 | Vinícius Pereira | Alpine | 217.881
2024-10-05 17:36:59 | Fernando Silva | AlphaTauri | 217.885
2024-10-05 12:55:34 | Thiago Mendes | McLaren | 217.885
2024-10-05 10:37:10 | Carlos Andrade | Haas | 217.889
2024-10-05 10:17:46 | Felipe Barbosa | Williams | 217.89
2024-10-05 11:56:56 | Felipe Barbosa | Haas | 217.891
2024-10-05 12:28:11 | Gabriel Souza | Alfa Romeo | 217.893
2024-10-05 13:30:20 | Pedro Oliveira | Haas | 217.894
2024-10-05 16:17:22 | Fernando Silva | Alpine | 217.895
2024-10-05 14:54:27 | Fernando Silva | Red Bull Racing | 217.896
2024-10-05 12:00:12 | Thiago Mendes | Williams | 217.898
2024-10-05 14:39:56 | Fernando Silva | AlphaTauri | 217.899
2024-10-05 13:17:33 | Gabriel Souza | Haas | 217.901
2024-10-05 11:35:59 | Thiago Mendes | Ferrari | 217.901
2024-10-05 10:19:12 | Pedro Oliveira | Williams | 217.905
2024-10-05 13:56:17 | Felipe Barbosa | Haas | 217.909
2024-10-05 15:04:52 | José Ferreira | Alfa Romeo | 217.909
2024-10-05 13:43:09 | Marcos Costa | Williams | 217.911
2024-10-05 15:39:20 | Vinícius Pereira | Mercedes | 217.911
2024-10-05 12:49:11 | Rafael Rocha | Aston Martin | 217.914
2024-10-05 12:18:56 | Felipe Barbosa | Haas | 217.915
2024-10-05 13:31:09 | Fernando Silva | Alpine | 217.921
2024-10-05 12:11:11 | Vinícius Pereira | Aston Martin | 217.924
2024-10-05 14:31:33 | Marcos Costa | Alfa Romeo | 217.925
2024-10-05 16:22:14 | Rafael Rocha | Alfa Romeo | 217.925
2024-10-05 14:44:20 | Pedro Oliveira | Alpine | 217.93
2024-10-05 16:01:34 | Felipe Barbosa | Ferrari | 217.931
2024-10-05 14:29:28 | Vinícius Pereira | AlphaTauri | 217.932
2024-10-05 12:21:10 | Leonardo Almeida | Alfa Romeo | 217.934
2024-10-05 12:14:28 | Rafael Rocha | Red Bull Racing | 217.937
2024-10-05 10:20:33 | Lucas Silva | Red Bull Racing | 217.938
2024-10-05 16:56:08 | Felipe Barbosa | Mercedes | 217.941
2024-10-05 17:24:43 | Rafael Rocha | Haas | 217.942
2024-10-05 12:44:28 | Fernando Silva | Haas | 217.945
2024-10-05 14:40:27 | Rafael Rocha | Red Bull Racing | 217.948
2024-10-05 15:21:20 | Lucas Silva | McLaren | 217.95
2024-10-05 11:43:47 | Vinícius Pereira | Haas | 217.955
2024-10-05 15:31:38 | Felipe Barbosa | Haas | 217.957
2024-10-05 12:02:48 | Leonardo Almeida | Williams | 217.957
2024-10-05 15:51:44 | Thiago Mendes | Ferrari | 217.957
2024-10-05 18:15:08 | Pedro Oliveira | Ferrari | 217.958
2024-10-05 15:12:49 | Felipe Barbosa | Mercedes | 217.959
2024-10-05 14:54:16 | Rafael Rocha | Alpine | 217.959
2024-10-05 14:00:15 | Carlos Andrade | Williams | 217.961
2024-10-05 16:38:58 | Leonardo Almeida | AlphaTauri | 217.961
2024-10-05 14:12:53 | José Ferreira | Mercedes | 217.965
2024-10-05 10:18:33 | Marcos Costa | Williams | 217.966
2024-10-05 15:36:16 | Marcos Costa | Alpine | 217.969
2024-10-05 12:55:42 | Gabriel Souza | AlphaTauri | 217.97
2024-10-05 18:37:46 | Pedro Oliveira | Aston Martin | 217.97
2024-10-05 15:04:24 | Felipe Barbosa | McLaren | 217.971
2024-10-05 10:53:51 | Thiago Mendes | Mercedes | 217.974
2024-10-05 13:00:14 | Vinícius Pereira | Williams | 217.979
2024-10-05 14:07:36 | Fernando Silva | Mercedes | 217.98
2024-10-05 11:29:04 | Leonardo Almeida | Ferrari | 217.986
2024-10-05 16:22:49 | Leonardo Almeida | Ferrari | 217.987
2024-10-05 17:37:53 | Marcos Costa | Alpine | 217.99
2024-10-05 11:08:11 | Gabriel Souza | Red Bull Racing | 217.996
2024-10-05 12:06:39 | Gabriel Souza | Aston Martin | 217.996
2024-10-05 15:21:56 | Lucas Silva | Williams | 217.998
2024-10-05 15:52:36 | Rafael Rocha | Aston Martin | 217.999
2024-10-05 12:52:35 | Fernando Silva | AlphaTauri | 218.101
2024-10-05 13:54:53 | Pedro Oliveira | Alfa Romeo | 218.106
2024-10-05 16:26:08 | Pedro Oliveira | Red Bull Racing | 218.111
2024-10-05 13:17:05 | Gabriel Souza | Williams | 218.114
2024-10-05 12:11:13 | Pedro Oliveira | Williams | 218.115
2024-10-05 16:27:14 | Marcos Costa | Williams | 218.118
2024-10-05 12:59:53 | Felipe Barbosa | Aston Martin | 218.123
2024-10-05 16:38:50 | Pedro Oliveira | Mercedes | 218.129
2024-10-05 15:22:54 | José Ferreira | Alpine | 218.13
2024-10-05 13:05:08 | Rafael Rocha | Williams | 218.13
2024-10-05 16:02:05 | Carlos Andrade | Haas | 218.132
2024-10-05 10:19:26 | Marcos Costa | AlphaTauri | 218.132
2024-10-05 11:24:23 | Thiago Mendes | Alpine | 218.138
2024-10-05 17:59:29 | Felipe Barbosa | McLaren | 218.142
2024-10-05 12:33:26 | Leonardo Almeida | Mercedes | 218.144
2024-10-05 11:41:38 | Rafael Rocha | Alpine | 218.147
2024-10-05 18:07:28 | Fernando Silva | AlphaTauri | 218.148
2024-10-05 15:16:52 | Fernando Silva | Alfa Romeo | 218.148
2024-10-05 12:37:45 | Marcos Costa | McLaren | 218.148
2024-10-05 17:53:37 | Pedro Oliveira | Haas | 218.151
2024-10-05 12:23:03 | Lucas Silva | Alfa Romeo | 218.157
2024-10-05 16:14:06 | Thiago Mendes | Ferrari | 218.157
2024-10-05 13:00:47 | Carlos Andrade | Aston Martin | 218.158
2024-10-05 10:31:44 | Rafael Rocha | Williams | 218.162
2024-10-05 14:57:47 | Lucas Silva | AlphaTauri | 218.169
2024-10-05 16:20:24 | Vinícius Pereira | McLaren | 218.172
2024-10-05 16:36:23 | Rafael Rocha | Mercedes | 218.173
2024-10-05 15:10:32 | Rafael Rocha | Mercedes | 218.173
2024-10-05 17:06:39 | Thiago Mendes | Williams | 218.173
2024-10-05 10:07:08 | Lucas Silva | McLaren | 218.179
2024-10-05 16:46:18 | Thiago Mendes | Ferrari | 218.179
2024-10-05 18:39:36 | Leonardo Almeida | Williams | 218.18
2024-10-05 16:31:40 | José Ferreira | Red Bull Racing | 218.186
2024-10-05 12:23:09 | Carlos Andrade | Ferrari | 218.187
2024-10-05 17:59:03 | José Ferreira | Williams | 218.191
2024-10-05 13:53:46 | Thiago Mendes | Alfa Romeo | 218.195
2024-10-05 15:25:20 | Thiago Mendes | Alpine | 218.196
2024-10-05 11:42:23 | Vinícius Pereira | Haas | 218.196
2024-10-05 18:41:58 | Lucas Silva | Aston Martin | 218.197
2024-10-05 14:51:50 | Carlos Andrade | Haas | 218.202
2024-10-05 18:22:20 | Leonardo Almeida | Alpine | 218.203
2024-10-05 11:51:41 | Lucas Silva | Alfa Romeo | 218.204
2024-10-05 17:59:27 | Lucas Silva | AlphaTauri | 218.205
2024-10-05 15:50:47 | Pedro Oliveira | AlphaTauri | 218.207
2024-10-05 12:58:32 | Vinícius Pereira | Alfa Romeo | 218.207
2024-10-05 13:28:49 | Pedro Oliveira | Red Bull Racing | 218.21
2024-10-05 13:26:15 | Rafael Rocha | Red Bull Racing | 218.21
2024-10-05 16:47:33 | Leonardo Almeida | Mercedes | 218.211
2024-10-05 18:56:35 | Carlos Andrade | Ferrari | 218.214
2024-10-05 16:42:59 | Leonardo Almeida | Alfa Romeo | 218.215
2024-10-05 18:55:22 | Carlos Andrade | Alfa Romeo | 218.216
2024-10-05 12:15:49 | Vinícius Pereira | McLaren | 218.217
2024-10-05 10:20:05 | Vinícius Pereira | Williams | 218.218
2024-10-05 16:56:07 | Rafael Rocha | McLaren | 218.219
2024-10-05 11:38:21 | Vinícius Pereira | Ferrari | 218.224
2024-10-05 18:35:00 | Marcos Costa | McLaren | 218.226
2024-10-05 13:18:57 | Pedro Oliveira | Red Bull Racing | 218.228
2024-10-05 12:17:01 | Carlos Andrade | Williams | 218.243
2024-10-05 17:04:57 | Lucas Silva | Mercedes | 218.244
2024-10-05 16:57:39 | Marcos Costa | Alpine | 218.245
2024-10-05 14:01:00 | Pedro Oliveira | Alfa Romeo | 218.245
2024-10-05 18:33:57 | Gabriel Souza | Alpine | 218.251
2024-10-05 12:56:59 | Leonardo Almeida | Alpine | 218.251
2024-10-05 18:25:59 | Gabriel Souza | Williams | 218.252
2024-10-05 17:40:33 | Marcos Costa | McLaren | 218.26
2024-10-05 13:21:50 | Thiago Mendes | Aston Martin | 218.26
2024-10-05 17:01:47 | Felipe Barbosa | Ferrari | 218.261
2024-10-05 15:58:25 | Felipe Barbosa | Williams | 218.264
2024-10-05 16:32:34 | Fernando Silva | McLaren | 218.266
2024-10-05 13:47:09 | Pedro Oliveira | AlphaTauri | 218.267
2024-10-05 17:41:44 | Leonardo Almeida | Alpine | 218.268
2024-10-05 18:23:49 | Rafael Rocha | Mercedes | 218.272
2024-10-05 10:59:16 | Gabriel Souza | McLaren | 218.276
2024-10-05 18:08:05 | Pedro Oliveira | AlphaTauri | 218.278
2024-10-05 11:25:08 | Fernando Silva | Alfa Romeo | 218.28
2024-10-05 10:38:44 | Marcos Costa | Haas | 218.284
2024-10-05 14:37:21 | Fernando Silva | Alpine | 218.285
2024-10-05 15:33:30 | Felipe Barbosa | Alfa Romeo | 218.286
2024-10-05 12:28:21 | Gabriel Souza | Haas | 218.288
2024-10-05 15:18:57 | Pedro Oliveira | Mercedes | 218.288
2024-10-05 13:00:12 | Carlos Andrade | Alpine | 218.292
2024-10-05 12:43:13 | Pedro Oliveira | Red Bull Racing | 218.292
2024-10-05 10:51:10 | Leonardo Almeida | McLaren | 218.293
2024-10-05 11:37:43 | Fernando Silva | Alpine | 218.296
2024-10-05 11:56:16 | Felipe Barbosa | AlphaTauri | 218.298
2024-10-05 10:41:54 | Pedro Oliveira | Aston Martin | 218.298
2024-10-05 14:40:16 | José Ferreira | Alfa Romeo | 218.304
2024-10-05 15:51:21 | Carlos Andrade | Ferrari | 218.308
2024-10-05 15:48:27 | Vinícius Pereira | Haas | 218.309
2024-10-05 18:18:14 | Fernando Silva | Mercedes | 218.31
2024-10-05 13:23:35 | Fernando Silva | Aston Martin | 218.318
2024-10-05 16:13:30 | Marcos Costa | McLaren | 218.32
2024-10-05 15:39:25 | Leonardo Almeida | Aston Martin | 218.321
2024-10-05 17:57:30 | Gabriel Souza | Williams | 218.324
2024-10-05 16:20:57 | Gabriel Souza | Alfa Romeo | 218.324
2024-10-05 15:18:23 | Lucas Silva | Ferrari | 218.325
2024-10-05 12:05:34 | Marcos Costa | Williams | 218.325
2024-10-05 10:15:04 | Vinícius Pereira | AlphaTauri | 218.325
2024-10-05 18:07:11 | José Ferreira | AlphaTauri | 218.326
2024-10-05 11:04:35 | Pedro Oliveira | McLaren | 218.331
2024-10-05 13:24:03 | Carlos Andrade | Ferrari | 218.335
2024-10-05 12:37:46 | Gabriel Souza | Williams | 218.338
2024-10-05 13:30:45 | Leonardo Almeida | Mercedes | 218.34
2024-10-05 18:32:09 | Marcos Costa | Mercedes | 218.342
2024-10-05 15:13:26 | Fernando Silva | AlphaTauri | 218.344
2024-10-05 16:02:49 | Rafael Rocha | Red Bull Racing | 218.346
2024-10-05 15:53:35 | Vinícius Pereira | Williams | 218.346
2024-10-05 10:52:21 | Lucas Silva | Haas | 218.347
2024-10-05 18:52:18 | Marcos Costa | Mercedes | 218.347
2024-10-05 18:15:44 | Marcos Costa | Alpine | 218.348
2024-10-05 16:27:47 | Vinícius Pereira | Williams | 218.352
2024-10-05 16:01:13 | Marcos Costa | Red Bull Racing | 218.353
2024-10-05 13:10:54 | Rafael Rocha | Haas | 218.353
2024-10-05 17:22:33 | Fernando Silva | McLaren | 218.356
2024-10-05 16:21:31 | Lucas Silva | Williams | 218.356
2024-10-05 14:22:53 | Vinícius Pereira | AlphaTauri | 218.359
2024-10-05 16:31:59 | Felipe Barbosa | Ferrari | 218.36
2024-10-05 13:07:39 | Fernando Silva | Ferrari | 218.36
2024-10-05 13:22:21 | Pedro Oliveira | McLaren | 218.362
2024-10-05 10:12:48 | Rafael Rocha | McLaren | 218.365
2024-10-05 13:10:20 | Thiago Mendes | Red Bull Racing | 218.368
2024-10-05 15:08:09 | Vinícius Pereira | Red Bull Racing | 218.369
2024-10-05 14:51:45 | Felipe Barbosa | Ferrari | 218.371
2024-10-05 12:25:24 | Pedro Oliveira | Mercedes | 218.373
2024-10-05 13:19:34 | Rafael Rocha | Alfa Romeo | 218.373
2024-10-05 12:30:27 | Leonardo Almeida | Haas | 218.374
2024-10-05 12:36:54 | Rafael Rocha | Williams | 218.378
2024-10-05 17:34:02 | Felipe Barbosa | Williams | 218.384
2024-10-05 14:40:50 | Thiago Mendes | Alpine | 218.385
2024-10-05 17:56:26 | Carlos Andrade | Mercedes | 218.387
2024-10-05 15:15:15 | Gabriel Souza | Aston Martin | 218.39
2024-10-05 14:16:32 | José Ferreira | Red Bull Racing | 218.393
2024-10-05 12:13:01 | Pedro Oliveira | Alfa Romeo | 218.395
2024-10-05 15:05:41 | Fernando Silva | Ferrari | 218.396
2024-10-05 10:47:38 | Fernando Silva | AlphaTauri | 218.397
2024-10-05 18:18:42 | Carlos Andrade | Haas | 218.399
2024-10-05 11:56:48 | Marcos Costa | Williams | 218.402
2024-10-05 16:47:53 | Gabriel Souza | Red Bull Racing | 218.403
2024-10-05 13:35:52 | Lucas Silva | Aston Martin | 218.404
2024-10-05 17:37:03 | Rafael Rocha | Alfa Romeo | 218.405
2024-10-05 17:19:04 | Felipe Barbosa | Williams | 218.406
2024-10-05 12:04:08 | Vinícius Pereira | Alpine | 218.406
2024-10-05 11:49:40 | Rafael Rocha | Red Bull Racing | 218.408
2024-10-05 10:59:51 | Rafael Rocha | AlphaTauri | 218.408
2024-10-05 13:04:56 | Felipe Barbosa | Ferrari | 218.409
2024-10-05 16:11:19 | Carlos Andrade | Red Bull Racing | 218.412
2024-10-05 12:18:51 | Marcos Costa | Williams | 218.413
2024-10-05 18:42:38 | Felipe Barbosa | Williams | 218.414
2024-10-05 11:12:33 | Fernando Silva | Williams | 218.416
2024-10-05 17:48:37 | Lucas Silva | AlphaTauri | 218.417
2024-10-05 11:14:54 | José Ferreira | Alfa Romeo | 218.419
2024-10-05 18:32:12 | José Ferreira | Williams | 218.42
2024-10-05 17:30:26 | José Ferreira | AlphaTauri | 218.424
2024-10-05 10:19:20 | Leonardo Almeida | Williams | 218.424
2024-10-05 16:47:17 | Carlos Andrade | Haas | 218.427
2024-10-05 11:51:58 | Thiago Mendes | Ferrari | 218.429
2024-10-05 15:47:56 | José Ferreira | Aston Martin | 218.433
2024-10-05 13:21:04 | Felipe Barbosa | Haas | 218.437
2024-10-05 18:27:54 | José Ferreira | Aston Martin | 218.44
2024-10-05 16:20:45 | Pedro Oliveira | Alpine | 218.44
2024-10-05 15:20:08 | José Ferreira | McLaren | 218.441
2024-10-05 18:59:36 | Leonardo Almeida | Haas | 218.441
2024-10-05 13:08:17 | Thiago Mendes | Aston Martin | 218.444
2024-10-05 18:44:55 | Marcos Costa | Ferrari | 218.447
2024-10-05 18:02:15 | José Ferreira | Ferrari | 218.448
2024-10-05 14:37:59 | Pedro Oliveira | Haas | 218.449
2024-10-05 13:23:45 | Vinícius Pereira | Aston Martin | 218.45
2024-10-05 14:07:30 | Lucas Silva | Aston Martin | 218.451
2024-10-05 10:09:20 | Leonardo Almeida | Alfa Romeo | 218.452
2024-10-05 18:34:57 | Carlos Andrade | Red Bull Racing | 218.458
2024-10-05 16:53:55 | Leonardo Almeida | Aston Martin | 218.46
2024-10-05 16:09:04 | Lucas Silva | Ferrari | 218.464
2024-10-05 10:32:26 | Leonardo Almeida | Alfa Romeo | 218.465
2024-10-05 15:24:00 | Carlos Andrade | McLaren | 218.466
2024-10-05 11:35:27 | Pedro Oliveira | Williams | 218.466
2024-10-05 13:43:19 | Marcos Costa | Haas | 218.468
2024-10-05 18:23:37 | Fernando Silva | Mercedes | 218.478
2024-10-05 16:33:57 | Gabriel Souza | Williams | 218.479
2024-10-05 15:39:46 | Carlos Andrade | McLaren | 218.485
2024-10-05 17:48:27 | Felipe Barbosa | Alpine | 218.487
2024-10-05 17:24:07 | Rafael Rocha | Alpine | 218.489
2024-10-05 14:32:04 | Pedro Oliveira | Ferrari | 218.492
2024-10-05 16:56:53 | Thiago Mendes | Williams | 218.492
2024-10-05 16:17:24 | Vinícius Pereira | Williams | 218.493
2024-10-05 15:50:07 | Carlos Andrade | McLaren | 218.499
2024-10-05 18:40:05 | Fernando Silva | Alpine | 218.507
2024-10-05 12:07:15 | Pedro Oliveira | Ferrari | 218.508
2024-10-05 18:48:58 | Carlos Andrade | Alfa Romeo | 218.509
2024-10-05 17:47:24 | Lucas Silva | Aston Martin | 218.509
2024-10-05 16:29:00 | Rafael Rocha | Williams | 218.509
2024-10-05 12:33:27 | Marcos Costa | Ferrari | 218.51
2024-10-05 13:56:37 | Fernando Silva | Alpine | 218.511
2024-10-05 16:47:14 | Fernando Silva | AlphaTauri | 218.511
2024-10-05 12:02:05 | Vinícius Pereira | Red Bull Racing | 218.511
2024-10-05 14:58:15 | Fernando Silva | Mercedes | 218.513
2024-10-05 17:19:08 | Gabriel Souza | McLaren | 218.517
2024-10-05 11:20:53 | Marcos Costa | Red Bull Racing | 218.518
2024-10-05 12:10:06 | Vinícius Pereira | Alpine | 218.518
2024-10-05 16:16:37 | Pedro Oliveira | Alpine | 218.519
2024-10-05 14:53:55 | Leonardo Almeida | Williams | 218.521
2024-10-05 18:36:23 | Marcos Costa | AlphaTauri | 218.521
2024-10-05 18:21:19 | Rafael Rocha | Haas | 218.521
2024-10-05 16:17:57 | Rafael Rocha | Ferrari | 218.522
2024-10-05 13:37:36 | Carlos Andrade | Red Bull Racing | 218.523
2024-10-05 15:34:44 | Pedro Oliveira | Red Bull Racing | 218.523
2024-10-05 12:07:27 | Pedro Oliveira | AlphaTauri | 218.526
2024-10-05 17:00:31 | Gabriel Souza | Alfa Romeo | 218.528
2024-10-05 13:02:01 | Fernando Silva | Aston Martin | 218.535
2024-10-05 16:13:41 | Pedro Oliveira | Alpine | 218.536
2024-10-05 11:39:49 | Carlos Andrade | AlphaTauri | 218.545
2024-10-05 12:56:44 | Lucas Silva | Mercedes | 218.545
2024-10-05 11:04:06 | Felipe Barbosa | McLaren | 218.546
2024-10-05 14:08:53 | Thiago Mendes | AlphaTauri | 218.553
2024-10-05 10:08:56 | Pedro Oliveira | AlphaTauri | 218.554
2024-10-05 16:42:09 | José Ferreira | Haas | 218.561
2024-10-05 14:54:53 | Leonardo Almeida | McLaren | 218.561
2024-10-05 14:41:22 | Gabriel Souza | Red Bull Racing | 218.562
2024-10-05 15:42:13 | Felipe Barbosa | McLaren | 218.565
2024-10-05 18:27:57 | Thiago Mendes | Haas | 218.571
2024-10-05 16:22:02 | Vinícius Pereira | Haas | 218.573
2024-10-05 14:10:34 | Marcos Costa | Alfa Romeo | 218.575
2024-10-05 14:18:21 | Thiago Mendes | Alpine | 218.575
2024-10-05 15:30:46 | Carlos Andrade | Haas | 218.579
2024-10-05 18:39:16 | Lucas Silva | Williams | 218.584
2024-10-05 11:25:59 | Thiago Mendes | Alpine | 218.584
2024-10-05 12:03:41 | Rafael Rocha | Alfa Romeo | 218.585
2024-10-05 12:23:09 | Thiago Mendes | AlphaTauri | 218.586
2024-10-05 13:10:18 | José Ferreira | Aston Martin | 218.589
2024-10-05 11:46:22 | Fernando Silva | Alpine | 218.591
2024-10-05 12:18:25 | Marcos Costa | Mercedes | 218.591
2024-10-05 15:14:59 | Felipe Barbosa | McLaren | 218.592
2024-10-05 12:35:07 | Rafael Rocha | McLaren | 218.593
2024-10-05 16:39:51 | Gabriel Souza | AlphaTauri | 218.595
2024-10-05 17:06:29 | Marcos Costa | Ferrari | 218.595
2024-10-05 17:42:11 | José Ferreira | Mercedes | 218.596
2024-10-05 14:54:54 | Leonardo Almeida | Aston Martin | 218.598
2024-10-05 16:01:13 | Fernando Silva | Ferrari | 218.599
2024-10-05 15:33:58 | Felipe Barbosa | Red Bull Racing | 218.601
2024-10-05 14:04:45 | Marcos Costa | Williams | 218.604
2024-10-05 14:55:56 | Gabriel Souza | Haas | 218.607
2024-10-05 14:43:57 | Leonardo Almeida | Haas | 218.608
2024-10-05 14:37:22 | Marcos Costa | Alpine | 218.61
2024-10-05 16:25:35 | Carlos Andrade | Ferrari | 218.612
2024-10-05 15:15:35 | Gabriel Souza | AlphaTauri | 218.612
2024-10-05 15:42:41 | Carlos Andrade | AlphaTauri | 218.613
2024-10-05 11:44:38 | Fernando Silva | Red Bull Racing | 218.613
2024-10-05 12:34:53 | Leonardo Almeida | AlphaTauri | 218.613
